;AAPL;MSFT;GOOGL
2024/02/09;148.69829100589348;198.37581321079043;172.64051359697697
2024/02/12;147.35974090580112;195.88048786267515;170.93729207288692
2024/02/13;145.69835163126413;191.66344693828074;168.16811422325054
2024/02/14;144.9975780103915;193.51593975176678;169.09503895356892
2024/02/15;144.76923454842628;192.1313022127354;165.42207569885298
2024/02/16;143.54878896284268;190.94985936853465;162.81510434128245
2024/02/20;142.9582421885541;190.34968109559475;163.51028010322167
2024/02/21;143.55665452989504;190.06139661718896;165.16716961943547
2024/02/22;145.1708019986285;194.53672550159772;166.95149438955846
2024/02/23;143.71414738402734;193.91764810963238;166.80088423881136
2024/02/26;142.6432927829066;192.59443270743367;159.39704716598402
2024/02/27;143.80075332770966;192.56608402889552;160.9149050869699
2024/02/28;142.84800324109764;192.6795079083553;158.01822084022606
2024/02/29;142.320453608462;195.47717541291695;160.42823225337366
2024/03/01;141.4621992343294;196.35614485678923;158.8987957768686
2024/03/04;137.87172518628387;196.08204930030607;154.50748186337552
2024/03/05;133.95049799325182;190.28353417900573;153.71958872828512
2024/03/06;133.1631184286969;190.0188735993817;152.24808060097504
2024/03/07;133.06864691796224;193.3505578776406;155.70090901443015
2024/03/08;134.43081792095637;191.97063053571202;156.8943183796852
2024/03/11;136.02134448678808;191.16722840263435;159.51288607857447
2024/03/12;136.39929103408852;196.25218511949575;160.4745820470495
2024/03/13;134.74579152834863;196.16712450122768;161.9692294995983
2024/03/14;136.21820147879922;200.94960781776058;165.80443481797923
2024/03/15;135.918971106384;196.79092667294935;163.5797692221363
2024/03/18;136.78511524931366;197.2162443469432;171.11107712047192
2024/03/19;138.64336151586176;199.1491021642481;170.35795522353817
2024/03/20;140.68269733769915;200.95433259751695;172.33929329548278
2024/03/21;134.9347466506903;202.91079973095006;171.01839531891986
2024/03/22;135.65128770828477;202.61309485833863;174.69135857363577
2024/03/25;134.5253136334358;199.83431189014885;173.880308327507
2024/03/26;133.62769512142438;199.2625114610543;174.5754840894462
2024/03/27;136.46228817574146;199.1585517237608;174.80721527202581
2024/03/28;135.02136469524498;198.8230048651378;174.87673996253955
2024/04/01;133.87965948629136;200.64243880298287;180.16026072559305
2024/04/02;132.94265263465638;199.1632619208636;179.08267248712886
2024/04/03;133.5804412147485;198.6954066464089;179.49978505861222
2024/04/04;132.92690939967935;197.48089034391364;174.41327759738036
2024/04/05;133.52532174102026;201.09136579310496;176.6958359708192
2024/04/08;132.63558089693362;200.6518883624956;179.41871738417842
2024/04/09;133.5961965505979;201.45053655050975;181.44636967819977
2024/04/10;132.10804336517032;200.02336141101756;180.91336483672725
2024/04/11;137.82447127960796;202.23028561949846;184.70220257563278
2024/04/12;139.01344249610986;199.38066012027042;182.75565352764437
2024/04/15;135.97410268098457;195.47717541291695;179.4302959396976
2024/04/16;133.36785308863273;195.9213630406291;178.8972910982251
2024/04/17;132.28124315166255;194.6265254822757;180.13705025715598
2024/04/18;131.52536215793404;191.04910890872534;180.76273690018058
2024/04/19;129.91909235712532;188.61530777601774;178.53812466173633
2024/04/22;130.58048973924676;189.484871408338;181.07558911459267
2024/04/23;131.41512321047762;192.6086070467028;183.36974382935023
2024/04/24;133.08440225381167;193.31273047428257;184.3777718057015
2024/04/25;133.76943263970728;188.57753870327397;180.7511583446614
2024/04/26;133.30485594697979;192.0178783332756;199.2318135308316
2024/04/29;136.6118791602043;190.0944992407906;192.51157366442428
2024/04/30;134.11585641443648;183.98878593940543;188.60687922712876
2024/05/01;133.30485594697979;186.63995610621276;189.8582169415788
2024/05/02;136.24182238170098;188.01041930597506;193.0561392756164
2024/05/03;144.39128800112587;192.178550010299;193.77452550599264
2024/05/06;143.07634670306285;195.4298984500462;194.77097492682478
2024/05/07;143.6196274698032;193.44505347276782;198.42072771310367
2024/05/08;143.88735927139194;194.01217287006673;196.25404382385443
2024/05/09;145.32828275188842;194.8533586585417;196.92608026055484
2024/05/10;144.32694766263785;195.99698868203802;195.40818676796985
2024/05/13;146.8736488619674;195.51495906831425;195.975962847599
2024/05/14;147.78037933088711;196.85708817219196;197.36634994307656
2024/05/15;149.58596260080176;200.29891523285764;199.88063949909497
2024/05/16;149.68056722113266;199.30945302289294;201.81559220576463
2024/05/17;149.7042123257792;198.94016190391125;203.99390800793174
2024/05/20;150.6267102314207;201.36888827317688;204.99037521456341
2024/05/21;151.65958019411494;203.1205712025403;206.06791009562892
2024/05/22;150.5163260734956;203.8212531238778;204.36467078573926
2024/05/23;147.34673246798383;202.15477663931813;201.08564520566875
2024/05/24;149.7909392781854;203.6508110689632;202.75413106320133
2024/05/28;149.79884114785486;203.72656795425422;204.38786346837676
2024/05/29;150.03536479955451;203.18211000060154;203.80850883322842
2024/05/30;150.823821341752;196.31736958094922;199.41719491973535
2024/05/31;151.58074301050587;196.53516151200245;199.8690609435758
2024/06/03;152.9841900892161;195.7729262099501;200.64537552314707
2024/06/04;153.23650537938232;196.980180350968;201.36374396772374
2024/06/05;154.4349515789642;200.73920929206685;203.240786110998
2024/06/06;153.33899976851032;200.980654287209;204.77020480170344
2024/06/07;155.2391876587559;200.6634669894294;202.14005854729498
2024/06/10;152.26669306270298;202.56664910672134;203.01003314739467
2024/06/11;163.32872975811446;204.8438471227513;204.8776132452984
2024/06/12;167.99641136528456;208.8111892700835;206.23481203878086
2024/06/13;168.9188971700537;209.05738821028916;203.18404941037406
2024/06/14;167.53911939773474;209.5260746959972;205.07480440511569
2024/06/17;170.83486459789344;212.27197378038886;205.59681762245478
2024/06/18;168.95830971142203;211.31091857957665;203.10282166374418
2024/06/20;165.3235222686909;211.00792020371966;204.50644139410076
2024/06/21;163.59683668674725;212.9395239128176;208.36919691601346
2024/06/24;164.10932073325964;211.94058297803306;207.89360463554854
2024/06/25;164.84259729736698;213.49344600863657;213.4731522466222
2024/06/26;168.1383182957809;214.06628180613455;213.29915376944234
2024/06/27;168.80851301212857;214.39294782873404;215.07396313679612
2024/06/28;166.06468860159535;211.59971345085737;211.29238200411456
2024/07/01;170.8979343447807;216.2298517855548;212.26675924768205
2024/07/02;173.6732936287576;217.43709134391912;214.87675419117923
2024/07/03;174.68251848680526;218.142498045013;215.54953763146153
2024/07/05;178.45922496090512;221.3570981977663;221.09431400437848
2024/07/08;179.62614838791572;220.73217316171983;219.27311927174978
2024/07/09;180.30419657044334;217.56019810534872;219.2151019935569
2024/07/10;183.69457059267774;220.73691252412974;221.76709744466083
2024/07/11;179.42902517671206;215.26878200208895;215.25955795529467
2024/07/12;181.77073759778563;214.72433863108984;214.67956303136185
2024/07/15;184.81417960865053;214.91846291540057;216.3731268662862
2024/07/16;185.14533208242582;212.81643173404157;213.34555692051686
2024/07/17;180.46191934115106;209.97581831471916;209.98158636170658
2024/07/18;176.7561481809908;208.4845378301376;206.1188130539943
2024/07/19;176.8586546709912;206.94115352435395;206.08400624423854
2024/07/22;176.58270637705084;209.70124153066823;210.73559754861884
2024/07/23;177.41057546061668;210.60551187848273;210.8747714302433
2024/07/24;172.30925909141567;203.05427845941554;200.24925019515467
2024/07/25;171.48139000784982;198.0832560148889;194.0433045090737
2024/07/26;171.85195502299345;201.33572731896092;193.71851802315106
2024/07/29;172.07272333884367;202.02694509813216;196.6532816667713
2024/07/30;172.51427207141646;200.22318751287375;197.53487039398925
2024/07/31;175.10039791298675;198.05960295079993;198.9848399180217
2024/08/01;172.16734006004694;197.47253448341863;198.08005850816625
2024/08/02;173.350018822907;193.39156429947667;193.32411791771685
2024/08/05;165.0002716645851;187.0760066132334;184.72856113059348
2024/08/06;163.3918116058741;189.18751651941224;183.61495664800285
2024/08/07;165.4339185274884;188.62885506118334;184.36898562071462
2024/08/08;168.18564480769112;190.64566521508505;187.9533400219797
2024/08/09;170.49582235532105;192.22219589243105;189.8557269296392
2024/08/12;171.71143969282176;192.59619720851555;188.2549516110644
2024/08/13;174.66368952936924;196.00492164557954;190.42414329805283
2024/08/14;175.01889853745226;197.3541816670525;186.02777821748225
2024/08/15;177.38700296120447;199.6876541432053;187.10655810451755
2024/08/16;178.4368867504765;198.47348782439568;189.0321554806141
2024/08/19;178.31056574361614;199.9247972555446;193.3357142590356
2024/08/20;178.79997342648423;201.47570621056988;193.92730552428714
2024/08/21;178.71316176797134;201.16270413436456;192.38451191230607
2024/08/22;177.2370247488252;197.08858779760007;190.00653272418157
2024/08/23;179.06046890638487;197.6766916333848;192.11770713297713
2024/08/26;179.32885415508258;196.11156459112973;192.74410520798446
2024/08/27;179.99982332726313;196.27755893670582;191.0273309046231
2024/08/28;178.78419388889003;194.74089723421747;188.90454236870923
2024/08/29;181.3891123852792;195.93606235542666;187.6633425600133
2024/08/30;180.76550602762603;197.842715144268;189.51934410239784
2024/09/03;175.84774779168154;194.19070829771218;182.53621233256672
2024/09/04;174.33214982767754;193.93460773573315;181.48060734236935
2024/09/05;175.5398894972535;193.69271067833037;182.3970028793431
2024/09/06;174.3084805212862;190.51974400151659;175.06585636935273
2024/09/09;174.3795247430773;192.4263822077044;172.7311856031778
2024/09/10;173.74801651575467;196.4483072273454;172.67307939598712
2024/09/11;175.76091193142386;200.640980537626;175.5769313199571
2024/09/12;175.84774779168154;202.51913882139348;179.67712726611097
2024/09/13;175.63460302543592;204.22180945211147;182.8945784080749
2024/09/16;170.7563178352217;204.5775241206204;183.59147939257227
2024/09/17;171.12730638089891;206.38454822027828;185.05501948167554
2024/09/18;174.20584092168957;204.32614833839776;185.6241650678715
2024/09/19;180.66287852890179;208.06350745629305;188.33050568763193
2024/09/20;180.1340099011758;206.44144973450457;190.01474976358224
2024/09/23;178.76840225042343;205.60672406156067;187.99367821540133
2024/09/24;179.47884446833427;203.5483387623337;188.5047531660057
2024/09/25;178.68946825983525;204.94271751394925;187.575534067543
2024/09/26;179.59723940378035;204.56329145073707;189.0158281166101
2024/09/27;179.81035996828118;203.00290377089195;190.43289391144057
2024/09/30;183.92298665987727;204.08426586364854;192.63980927931405
2024/10/01;178.56317145471968;199.52641374269274;193.96396205719805
2024/10/02;179.01309399098508;197.83796119920453;192.65142340643237
2024/10/03;178.1369061239732;197.5581346598687;192.65142340643237
2024/10/04;179.02890983119647;197.33048485500285;194.04524316122667
2024/10/07;174.99522923106093;194.23814566977217;189.30621686616703
2024/10/08;178.21585221543376;196.6901897020946;190.93235473492666
2024/10/09;181.19177135837253;197.99446223730718;188.00529234251962
2024/10/10;180.79707720368685;197.2261168034094;188.2608387107216
2024/10/11;179.62092081104404;197.4537957735824;189.60820195704267
2024/10/14;182.5810604163886;198.79127301097162;191.606045250987
2024/10/15;184.5939558320578;198.60155268803877;192.1868227501008
2024/10/16;182.95993873086292;197.3589210294624;191.8383277933532
2024/10/17;183.25201748769675;197.6435015138617;189.2481284447759
2024/10/18;185.5017148751305;198.32648009376646;189.81729181677142
2024/10/21;186.6699814989762;198.62053930298563;190.57229900845948
2024/10/22;186.1805980178529;202.76102129614267;191.81511732491614
2024/10/23;182.15479508564212;201.380860631757;189.07389875220167
2024/10/24;182.00481687326285;201.44251609104683;189.00421398949177
2024/10/25;182.66789627664627;203.0645738128353;191.96611876325375
2024/10/28;184.23872262223;202.3246791360507;193.65034505340452
2024/10/29;184.45185528760325;204.8668585500832;197.08846461061637
2024/10/30;181.63381622671324;205.14191656170192;202.64056873295564
2024/10/31;178.32636948295513;192.72518077933347;198.74944486073096
2024/11/01;175.95826505920292;194.63180440286766;198.95851693466014
2024/11/04;175.2478107404197;193.72591538050702;196.577389660012
2024/11/05;176.38449408733223;195.14877405454277;197.1581671591258
2024/11/06;175.80827474595125;199.28451668528993;205.02171379340334
2024/11/07;179.56565612684716;201.77450478219896;209.94658390815556
2024/11/08;179.3523056457709;200.4038374252867;207.1589266127674
2024/11/11;177.19496211640387;198.25533132700323;209.48198325182398
2024/11/12;177.19496211640387;200.63621200990892;210.95713746804557
2024/11/13;177.89826481960566;201.6654265335027;207.7745287074366
2024/11/14;180.3480017284886;202.46697666957712;203.941493256603
2024/11/15;177.80343028269937;196.82773329055755;200.35237226105357
2024/11/18;180.18995223422644;197.18820190413;203.61626212569118
2024/11/19;180.39541294650556;198.15099244071698;206.8917661174471
2024/11/20;180.964383865326;197.06012245783336;204.40611169873418
2024/11/21;180.5850699194457;196.2094579445385;194.70731955016868
2024/11/22;181.6518949300612;198.17216645369916;191.37372713702163
2024/11/25;184.02260104137687;199.02284554964754;194.7305478044053
2024/11/26;185.7532194068467;203.39498757740196;196.4380023487927
2024/11/27;185.65049510114332;201.01883167425268;196.56577553289367
2024/11/29;187.54706483054483;201.2421795963157;196.24054440198185
2024/12/02;189.33299628370108;204.81595050647377;199.1908350486255
2024/12/03;191.75112571390608;204.92049354991005;199.01660535605126
2024/12/04;192.03560512288013;207.87644117630975;202.53602380309127
2024/12/05;192.05932283276098;210.3476468154219;200.52658416782822
2024/12/06;191.9012733384988;210.79912576991853;202.9309930541117
2024/12/09;194.9910979932276;211.9634339961757;203.9310174206571
2024/12/10;195.79714920387755;210.68506025370172;215.32707285045717
2024/12/11;194.7856372809485;213.3748890351205;227.22314046352997
2024/12/12;195.94730892934265;213.6457618251649;223.22290071095176
2024/12/13;196.0816286128516;212.55747297196302;220.7343827785083
2024/12/16;198.38121789714185;214.610477272023;228.6883524177927
2024/12/17;200.3093951052213;215.9743928603328;227.24638650356616
2024/12/18;196.01841365549566;207.86219392377282;219.08309578915862
2024/12/19;197.39342368409365;207.6910956494476;219.21101125965615
2024/12/20;201.10754444620179;207.48676350763859;222.58332335846407
2024/12/23;201.72393868391154;206.84518508121624;226.32774995584674
2024/12/24;204.0393196066684;208.7841238650594;228.04877506530502
2024/12/26;204.68729712131136;208.20434672446257;227.45572536448884
2024/12/27;201.9767985133352;204.60208130923064;224.15318695738858
2024/12/30;199.29789528316465;201.8932513302114;222.38563419625882
2024/12/31;197.8912777758887;200.31072718224854;220.12970116477422
2025/01/02;192.69942267947923;198.92304186862123;220.2808448895084
2025/01/03;192.31219476305705;201.1899007832708;223.0252115487465
2025/01/06;193.60818609496013;203.32846151182014;228.9325514458699
2025/01/07;191.40343134757615;200.7241745762372;227.32780989399131
2025/01/08;191.79063506225353;201.7649239788041;225.53699330702574
2025/01/10;187.16775088466454;199.0988795053564;223.31592044269567
2025/01/13;185.23167180691559;198.26247682725207;222.11817134234587
2025/01/14;184.34660189957074;197.540125082711;220.54830774342133
2025/01/15;187.9737899944421;202.5965872944985;227.39756579989944
2025/01/16;180.37962130803896;201.7744318689311;224.32761229375808
2025/01/17;181.7388154964256;203.88922287216297;227.92084180900792
2025/01/21;175.9384801328482;203.63736586237255;230.30472588258917
2025/01/22;176.8788510270071;212.0489904246651;230.6768403811639
2025/01/23;176.74453134349815;212.29133954432854;230.22332027796358
2025/01/24;176.04910630822107;211.03199616476212;232.8165076408684
2025/01/27;181.6439930603917;206.51726495040984;223.0484575887827
2025/01/28;188.28197501242457;212.5242245218257;227.10685690595028
2025/01/29;189.1512532813028;210.20981157388755;227.23477237644784
2025/01/30;187.75252554282395;197.2169588969681;233.5839826780541
2025/01/31;186.4960556601407;197.250221929759;237.24702145661075
2025/02/03;180.18205036455691;195.282788640842;234.00260704250076
2025/02/04;183.96730005456283;195.97184818728502;239.9913703300493
2025/02/05;183.70651415372487;196.40906530659117;222.49030362672016
2025/02/06;184.2991906815538;197.61139051070276;222.8042763465051
2025/02/07;179.88176721624393;194.72673747760197;215.52474422686285
2025/02/10;180.0953476138955;195.90056817663967;216.83879467059185
2025/02/11;184.02715096939482;195.52989170556893;215.5015159726262
2025/02/12;187.3893541607095;194.38930945666854;213.51301022345544
2025/02/13;191.07590913551732;195.1021678937362;216.45504825909927
2025/02/14;193.5046147281896;194.09942088637013;215.39682875636532
2025/02/18;193.40176941376234;194.67445866455705;213.69904968694325
2025/02/19;193.7182072267136;197.11240127087825;215.44335640803683
2025/02/20;194.47768217954138;198.15526515821267;214.61772180626178
2025/02/21;194.2561636096031;194.38385554423374;208.9197029842615
2025/02/24;195.4823813113159;192.37911982748722;208.44291905522545
2025/02/25;195.434909588937;189.4743718977683;203.98915919944693
2025/02/26;190.1503255074168;190.34580210974542;200.86106391451577
2025/02/27;187.7295338852864;186.9172744291347;195.9421698284186
2025/02/28;191.3211575162088;189.04104834696506;198.01204561061584
2025/03/03;188.3070359191405;184.99347243969618;194.2094950202429
2025/03/04;186.6457192498379;185.05060727637957;198.7562923935649
2025/03/05;186.49541431390412;190.96008180868654;201.1983004601364
2025/03/06;186.171062530411;188.99345056571582;200.41917572423333
2025/03/07;189.12979843455855;187.28869461553745;202.17511435824477
2025/03/10;179.96087061904552;181.02685942504243;193.10597508600767
2025/03/11;174.70791821794808;181.1649425716874;190.97548529888059
2025/03/12;171.65425096991518;182.50778622559;194.54959507959413
2025/03/13;165.87917012701197;180.36493819689133;189.48531986782305
2025/03/14;168.89329172408029;185.02680838575495;192.66358889333733
2025/03/17;169.2967590112474;185.09348027787246;191.26653212302153
2025/03/18;168.26041609817776;182.62682442667386;187.05213355783755
2025/03/19;170.27772833226865;184.67444772756687;190.80086431871584
2025/03/20;169.3758745149214;184.20775906539774;189.5318830910937
2025/03/21;172.67479014364582;186.31251720297413;190.91729016269204
2025/03/24;174.6209008446046;187.17916430458058;195.21318326149947
2025/03/25;177.01004868543987;188.1696473002951;198.56607326717847
2025/03/26;175.2537885713795;185.69823750403302;192.16297199287928
2025/03/27;177.0891641891139;185.98869479782064;188.87994460790583
2025/03/28;172.38207004057543;180.37922919738898;179.67111566585677
2025/03/31;175.72845739167872;178.75545072247934;180.0320073249037
2025/04/01;176.56703574730813;181.9935143648252;182.86101660428892
2025/04/02;177.120807970409;181.96970089154698;182.82608529393613
2025/04/03;160.74489098142553;177.6697284163056;175.46834901359065
2025/04/04;149.02862062034637;171.35075838912718;169.50763393196183
2025/04/07;143.55416175018306;170.40790233996904;170.84645999448995
2025/04/08;136.40254616876095;168.83649017402573;168.45985469357467
2025/04/09;157.31149835785112;185.9458363789813;184.77030440218104
2025/04/10;150.64246556727014;181.59351217742713;177.91316723649405
2025/04/11;156.75771403387785;184.97444207678862;182.94251113791233
2025/04/14;160.21486066995027;184.66966461719622;185.18942676901565
2025/04/15;159.914226596338;183.67921078678884;181.9762264331486
2025/04/16;153.68823094563356;176.95545546184175;178.5069105834934
2025/04/17;155.83213040577735;175.13166131057955;175.98059782696657
2025/04/21;152.81010693903957;171.00789103841254;171.91752084451244
2025/04/22;158.01558761775814;174.67453886915166;176.3414894860135
2025/04/23;161.86036149904155;178.2792541701832;180.85860235985547
2025/04/24;164.84282721394234;184.4268051046579;185.43389258408638
2025/04/25;165.56273231406072;186.59346660663473;188.5539664734121
2025/04/28;166.24309176321447;186.26489025641771;186.98228872293157
2025/04/29;167.08958408938574;187.6363159113156;186.4584079966378
2025/04/30;168.1100990613716;188.21725966419797;184.8750805474398
2025/05/01;168.75881472923027;202.56949272416728;187.78558436044844
2025/05/02;162.45369147397943;207.27422133187022;190.9638533859627
2025/05/05;157.34314213914624;207.69802240989287;191.1734234622798
2025/05/06;157.04252016640638;206.33613381042917;190.03248220575216
2025/05/07;155.25461627105085;206.3551787559903;176.23671334075476
2025/05/08;156.23559769294448;208.65040093183157;179.61290274386866
2025/05/09;157.0583481074901;208.9170739176481;177.8316727028706
2025/05/12;166.9759810994054;213.9312901820462;184.4792575780401
2025/05/13;168.6711681105226;213.87416992801636;185.72493940822733
2025/05/14;168.19588214573153;215.68365849612738;192.52388143772578
2025/05/15;167.49879929093728;216.1702670630718;190.88235885233925
2025/05/16;167.34828864017294;216.7141125452746;193.47853422957164
2025/05/19;165.38377251231174;218.90858316760756;193.88598911188922
2025/05/20;163.86286226532928;218.5746549835307;190.9056404639746
2025/05/21;160.08432855949883;215.90311284968746;196.23768088825128
2025/05/22;159.50606417068425;216.99557234181012;198.92698271202497
2025/05/23;154.68191828353483;214.76293891508703;196.1329047429925
2025/05/27;158.59511049730108;219.7768343611066;201.29030640130492
2025/05/28;158.76144908914918;218.18822924660543;200.66164952975237
2025/05/29;158.38914154838164;218.81795197567615;200.0795380956709
2025/05/30;159.10207654600444;219.61940003317554;199.9398484258589
2025/06/02;159.77539328742827;220.38748297930906;196.78486101197998
2025/06/03;161.01906044712482;220.86453990816574;193.4668845308542
2025/06/04;160.6626050491858;221.29388239454465;195.64393754125194
2025/06/05;158.92781188274205;223.11147891804004;195.8302260059337
2025/06/06;161.53395256724244;224.3995501251374;202.19837818408055
2025/06/09;159.5773625107955;225.53018700430368;205.25228889901098
2025/06/10;160.54377448233373;224.65716728308757;208.17798178485126
2025/06/11;157.46233573216995;225.4681669786747;206.72096908418962
2025/06/12;157.79503711761092;228.44979465800944;204.79770164783653
2025/06/13;155.61663807028842;226.58448369203623;203.59712460535536
2025/06/16;157.17716657346978;228.57860323698452;206.0449130567867
2025/06/17;154.97500141277683;228.05383186565;205.08910418796887
2025/06/18;155.7196164943119;229.10336002566547;202.02356156012056
2025/06/20;159.2208950119841;227.74851484787558;194.2372764391691
2025/06/23;159.61696866612206;231.85122776828894;192.54714526356153
2025/06/24;158.66639673653992;233.8119384539106;194.38881145149375
2025/06/25;159.66450089286286;234.8423925030578;198.94633366195563
2025/06/26;159.2208950119841;237.3135689768628;202.27997943250136
2025/06/27;159.28426728068106;236.5932150558607;208.0963805364304
2025/06/30;162.5241306521511;237.29449486599452;205.4154736100531
2025/07/01;164.6233173888205;234.7374411453216;204.96088635887867
2025/07/02;168.2830205277989;234.27947290998677;208.22459836552062
2025/07/03;169.1623062181422;237.97668598260654;209.26199069695969
2025/07/07;166.31057832852343;237.4423775558379;206.06821245422157
2025/07/08;166.35811055526426;236.9176061845034;203.23578830131922
2025/07/09;167.25323628756368;240.20456546426612;205.87006086122753
2025/07/10;168.2592544144285;239.23613144074793;207.03567102175683
2025/07/11;167.2690763295198;240.11391968968115;210.0312976715009
2025/07/14;165.2570279749178;239.97079094490127;211.62817789997018
2025/07/15;165.64518765851386;241.30656201182288;212.141049216331
2025/07/16;166.4769411221163;241.21114770952082;213.2716924949084
2025/07/17;166.36603662667852;244.11168125235827;213.98271540426325
2025/07/18;167.284916371476;243.3245241953565;215.7078134618227
2025/07/21;168.3147006117112;243.3292927230736;221.5824986309381
2025/07/22;169.83562295956602;241.04417632615562;223.0278438470827
2025/07/23;169.63758008206085;241.33041923306178;221.73401585746316
2025/07/24;169.3286448099903;243.72048698771596;223.99530241461792
2025/07/25;169.42370926347192;245.07059280309588;225.17256227386468
2025/07/28;169.55837987228014;244.49332387891292;224.47320684902684
2025/07/29;167.3562147115872;244.526718155586;228.16818892360874
2025/07/30;165.59765543177306;244.8463407565116;229.07736342595763
2025/07/31;164.42528661218773;254.51157771551794;223.68058269125112
2025/08/01;160.31406362178868;250.031990696267;220.45185535236072
2025/08/04;161.08244481669416;255.5325092918846;227.34059788388112
2025/08/05;160.74180525896654;251.76849308326516;226.90932781594117
2025/08/06;168.92465718531048;250.42796807128002;228.56449210959678
2025/08/07;174.29538737736218;248.47202591337538;229.0657137272402
2025/08/08;181.67817802488835;249.04448256188059;234.77719639951385
2025/08/11;180.16345132369628;248.91568856555907;234.28764226638754
2025/08/12;182.12226794066265;252.47930994883313;237.01516577343415
2025/08/13;185.04067163714032;248.34798586211738;235.40663584624744
2025/08/14;184.6044956919079;249.25438527735295;236.54892882354227
2025/08/15;183.6607728560975;248.1523741471426;237.66790461760263
2025/08/18;183.10564533528915;246.68777991859235;237.20166766771075
2025/08/19;182.8439397681497;243.19094708866436;234.952048595073
2025/08/20;179.2355927315868;241.25886215199864;232.32942573388212
2025/08/21;178.3553147697077;240.94825163097866;232.8306295657259
2025/08/22;180.62341758404386;242.37701627970986;240.2205937148897
2025/08/25;180.14759918086776;240.95781785171994;243.01806877163978
2025/08/26;181.85263630210892;239.89700271784207;241.44448794060537
2025/08/27;182.78843306650506;242.14286261135226;241.84079112659344
2025/08/28;184.43002531381495;243.52862301470842;246.68973366298718
2025/08/29;184.09694880132994;242.1189762248062;248.17006354688326
2025/09/02;182.63775300352728;241.27319690045698;244.25361269607288
